vessel,hatchdeck,ffmcodes,codprod,packhouse,idpalet,colpal,datescan,hourscan
00302,01C,611124520,958,7702U,001975,0352,19-Dec-06,0837
00302,01C,611124520,958,7814R,012138,0352,19-Dec-06,0836
00302,01C,611124520,958,7814R,012213,0352,19-Dec-06,0825
00302,01C,611124520,958,7814R,012249,0352,19-Dec-06,0739
00302,01C,611124520,958,7814R,012259,0352,19-Dec-06,0727
00302,01C,611124520,958,7814R,012323,0352,19-Dec-06,0739
00302,01C,611124520,958,7814R,012347,0352,19-Dec-06,0729
00302,01C,611124520,958,7814R,012390,0352,19-Dec-06,0826
00302,01C,611124520,958,7814R,012391,0352,19-Dec-06,0836
00302,01C,611124520,958,7814R,012405,0352,19-Dec-06,0719
00302,01C,611124520,965,7702U,001896,0352,19-Dec-06,0912
00302,01C,611124520,965,7702U,001922,0352,19-Dec-06,0913
00302,01C,611124520,965,7702U,001925,0352,19-Dec-06,0912
00302,01C,611124520,965,7702U,001929,0352,19-Dec-06,0911
00302,01C,611124520,965,7702U,001935,0352,19-Dec-06,0911
00302,01C,611124520,965,7702U,001936,0352,19-Dec-06,0913
00302,01C,611124520,965,7702U,001941,0352,19-Dec-06,0913
00302,01C,611124520,965,7814R,012178,0352,19-Dec-06,0727
00302,01C,611124520,965,7814R,012338,0352,19-Dec-06,0738
00302,01C,611124520,965,7814R,012348,0352,19-Dec-06,0729
00302,01C,611124520,965,7814R,012366,0352,19-Dec-06,0742
00302,01C,611124520,965,7814R,012400,0352,19-Dec-06,0739
00302,01C,611124520,965,7814R,012426,0352,19-Dec-06,0740
00302,01C,611124520,972,7702U,001967,0352,19-Dec-06,0758
00302,01C,611124520,972,7702U,001990,0352,19-Dec-06,0758
00302,01C,611124520,972,7814R,012190,0352,19-Dec-06,0825
00302,01C,611124520,972,7814R,012242,0352,19-Dec-06,0826
00302,01C,611124520,972,7814R,012253,0352,19-Dec-06,0825
00302,01C,611124520,972,7814R,012288,0352,19-Dec-06,0729
00302,01C,611124520,972,7814R,012290,0352,19-Dec-06,0729
00302,01C,611124520,972,7814R,012331,0352,19-Dec-06,0819
00302,01C,611124520,972,7814R,012397,0352,19-Dec-06,0840
00302,01C,611124520,972,7814R,012480,0352,19-Dec-06,0741
00302,01C,611124520,972,7814R,012494,0352,19-Dec-06,0729
00302,01C,611124520,989,7702U,001969,0352,19-Dec-06,0759
00302,01C,611124520,989,7702U,001980,0352,19-Dec-06,0757
00302,01C,611124520,989,7702U,001986,0352,19-Dec-06,0825
00302,01C,611124520,989,7814R,012114,0352,19-Dec-06,0718
00302,01C,611124520,989,7814R,012240,0352,19-Dec-06,0718
00302,01C,611124520,989,7814R,012443,0352,19-Dec-06,0717
00302,01C,611124520,996,7814R,012354,0352,19-Dec-06,0836
00302,01C,611124520,996,7814R,012370,0352,19-Dec-06,0719
00302,01C,611124520,996,7814R,012396,0352,19-Dec-06,0836
00302,01C,611124520,996,7814R,012413,0352,19-Dec-06,0839
00302,02A,611124520,0316,7114H,010959,0352,19-Dec-06,1130
00302,02A,611124520,0316,7114H,010961,0352,19-Dec-06,1139
00302,02A,611124520,0316,7114H,010964,0352,19-Dec-06,1139
00302,02A,611124520,0316,7114H,010968,0352,19-Dec-06,1242
00302,02A,611124520,0316,7114H,010980,0352,19-Dec-06,1124
00302,02A,611124520,0316,7114H,010981,0352,19-Dec-06,1137
00302,02A,611124520,0316,7114H,010984,0352,19-Dec-06,1123
00302,02A,611124520,0316,7404V,007781,0352,18-Dec-06,2022
00302,02A,611124520,0316,7404V,007898,0352,19-Dec-06,1138
00302,02A,611124520,0316,7404V,008114,0352,19-Dec-06,1130
00302,02A,611124520,0316,7404V,008123,0352,19-Dec-06,1138
00302,02A,611124520,0316,7710F,016571,0352,19-Dec-06,1330
00302,02A,611124520,0316,7710F,016593,0352,19-Dec-06,1329
00302,02A,611124520,0316,7710F,016595,0352,19-Dec-06,1329
00302,02A,611124520,0316,7802F,002777,0352,19-Dec-06,1606
00302,02A,611124520,0316,7802F,002796,0352,19-Dec-06,1559
00302,02A,611124520,0316,7802F,002804,0352,19-Dec-06,1606
00302,02A,611124520,0316,7802F,002814,0352,19-Dec-06,1605
00302,02A,611124520,0316,7808L,808641,0352,19-Dec-06,1328
00302,02A,611124520,0316,7808L,808652,0352,18-Dec-06,2138
00302,02A,611124520,0316,7814R,011914,0352,18-Dec-06,2137
00302,02A,611124520,0316,7814R,011949,0352,19-Dec-06,1330
00302,02A,611124520,0316,7814R,012017,0352,18-Dec-06,2146
00302,02A,611124520,0316,7814R,012032,0352,18-Dec-06,2145
00302,02A,611124520,0316,7814R,012034,0352,18-Dec-06,2137
00302,02A,611124520,0316,7814R,012422,0352,19-Dec-06,1228
00302,02A,611124520,0316,7814R,012423,0352,19-Dec-06,1550
00302,02A,611124520,0316,7814R,012430,0352,19-Dec-06,1226
00302,02A,611124520,0316,7814R,012436,0352,20-Dec-06,2107
00302,02A,611124520,0316,7814R,012446,0352,19-Dec-06,1502
00302,02A,611124520,0316,7814R,012466,0352,19-Dec-06,1242
00302,02A,611124520,0316,7814R,012477,0352,19-Dec-06,1548
00302,02A,611124520,0316,7814R,012506,0352,19-Dec-06,1541
00302,02A,611124520,0316,7814R,012523,0352,19-Dec-06,1531
00302,02A,611124520,0316,7814R,012527,0352,19-Dec-06,1501
00302,02A,611124520,0316,7814R,012529,0352,19-Dec-06,1501
00302,02A,611124520,0316,7814R,012578,0352,19-Dec-06,1504
00302,02A,611124520,0316,7814R,012604,0352,19-Dec-06,1503
00302,02A,611124520,0316,7814R,012607,0352,19-Dec-06,1533
00302,02A,611124520,0316,7904P,003741,0352,19-Dec-06,1131
00302,02A,611124520,0316,7904P,003763,0352,19-Dec-06,1611
00302,02A,611124520,0316,7904P,003764,0352,19-Dec-06,1132
00302,02A,611124520,0323,7404V,008108,0352,19-Dec-06,1138
00302,02A,611124520,0323,7404V,008122,0352,19-Dec-06,1138
00302,02A,611124520,0323,7404V,008127,0352,19-Dec-06,1139
00302,02A,611124520,0323,7406A,024168,0352,18-Dec-06,2203
00302,02A,611124520,0323,7406A,024178,0352,18-Dec-06,2152
00302,02A,611124520,0323,7406A,024184,0352,18-Dec-06,2152
00302,02A,611124520,0323,7406A,024188,0352,18-Dec-06,2152
00302,02A,611124520,0323,7406A,024195,0352,18-Dec-06,2148
00302,02A,611124520,0323,7406A,024322,0352,18-Dec-06,2154
00302,02A,611124520,0323,7704W,006281,0352,18-Dec-06,1155
00302,02A,611124520,0323,7704W,006317,0352,21-Dec-06,1754
00302,02A,611124520,0323,7704W,006343,0352,18-Dec-06,2045
00302,02A,611124520,0323,7710F,016592,0352,19-Dec-06,1329
00302,02A,611124520,0323,7710F,016600,0352,19-Dec-06,1331
00302,02A,611124520,0323,7710F,016900,0352,19-Dec-06,1330
00302,02A,611124520,0323,7714J,005177,0352,19-Dec-06,1607
00302,02A,611124520,0323,7802F,002713,0352,18-Dec-06,2138
00302,02A,611124520,0323,7802F,002723,0352,18-Dec-06,2137
00302,02A,611124520,0323,7802F,002795,0352,19-Dec-06,1611
00302,02A,611124520,0323,7808L,807024,0352,19-Dec-06,1256
00302,02A,611124520,0323,7808L,807056,0352,19-Dec-06,1255
00302,02A,611124520,0323,7808L,808552,0352,18-Dec-06,2137
00302,02A,611124520,0323,7808L,812147,0352,19-Dec-06,1132
00302,02A,611124520,0323,7814R,011925,0352,18-Dec-06,1154
00302,02A,611124520,0323,7814R,012003,0352,19-Dec-06,1329
00302,02A,611124520,0323,7814R,012449,0352,19-Dec-06,1124
00302,02A,611124520,0323,7814R,012456,0352,20-Dec-06,2100
00302,02A,611124520,0323,7814R,012472,0352,20-Dec-06,2102
00302,02A,611124520,0323,7814R,012476,0352,19-Dec-06,1255
00302,02A,611124520,0323,7814R,012508,0352,19-Dec-06,1255
00302,02A,611124520,0323,7814R,012514,0352,20-Dec-06,2110
00302,02A,611124520,0323,7814R,012522,0352,19-Dec-06,1605
00302,02A,611124520,0323,7904P,003745,0352,19-Dec-06,1132
00302,02A,611124520,0323,7904P,003758,0352,19-Dec-06,1126
00302,02A,611124520,0323,7904P,003759,0352,19-Dec-06,1126
00302,02A,611124520,0330,7114H,010958,0352,19-Dec-06,1242
00302,02A,611124520,0330,7404V,007722,0352,18-Dec-06,2202
00302,02A,611124520,0330,7404V,007794,0352,18-Dec-06,2022
00302,02A,611124520,0330,7404V,007893,0352,19-Dec-06,1137
00302,02A,611124520,0330,7404V,007896,0352,19-Dec-06,1241
00302,02A,611124520,0330,7404V,007897,0352,19-Dec-06,1125
00302,02A,611124520,0330,7404V,008115,0352,19-Dec-06,1131
00302,02A,611124520,0330,7404V,008116,0352,19-Dec-06,1139
00302,02A,611124520,0330,7404V,008117,0352,19-Dec-06,1124
00302,02A,611124520,0330,7404V,008124,0352,19-Dec-06,1139
00302,02A,611124520,0330,7404V,008140,0352,19-Dec-06,1610
00302,02A,611124520,0330,7406A,024169,0352,18-Dec-06,2152
00302,02A,611124520,0330,7406A,024171,0352,18-Dec-06,2203
00302,02A,611124520,0330,7406A,024183,0352,18-Dec-06,2152
00302,02A,611124520,0330,7406A,024187,0352,18-Dec-06,2204
00302,02A,611124520,0330,7406A,024200,0352,18-Dec-06,2147
00302,02A,611124520,0330,7406A,024215,0352,18-Dec-06,2056
00302,02A,611124520,0330,7406A,024286,0352,18-Dec-06,2056
00302,02A,611124520,0330,7406A,024296,0352,18-Dec-06,2055
00302,02A,611124520,0330,7406A,024300,0352,18-Dec-06,2055
00302,02A,611124520,0330,7406A,024306,0352,18-Dec-06,2057
00302,02A,611124520,0330,7704W,006280,0352,18-Dec-06,1158
00302,02A,611124520,0330,7704W,006295,0352,18-Dec-06,1158
00302,02A,611124520,0330,7704W,006299,0352,21-Dec-06,1755
00302,02A,611124520,0330,7704W,006306,0352,18-Dec-06,2022
00302,02A,611124520,0330,7704W,006309,0352,18-Dec-06,1158
00302,02A,611124520,0330,7704W,006314,0352,18-Dec-06,2022
00302,02A,611124520,0330,7704W,006321,0352,18-Dec-06,1155
00302,02A,611124520,0330,7704W,006325,0352,18-Dec-06,2055
00302,02A,611124520,0330,7704W,006326,0352,18-Dec-06,2046
00302,02A,611124520,0330,7704W,006333,0352,18-Dec-06,2057
00302,02A,611124520,0330,7704W,006334,0352,18-Dec-06,2045
00302,02A,611124520,0330,7704W,006335,0352,18-Dec-06,2046
00302,02A,611124520,0330,7704W,006338,0352,18-Dec-06,2057
00302,02A,611124520,0330,7704W,006341,0352,18-Dec-06,2056
00302,02A,611124520,0330,7704W,006350,0352,18-Dec-06,2056
00302,02A,611124520,0330,7704W,006354,0352,18-Dec-06,1153
00302,02A,611124520,0330,7704W,006370,0352,18-Dec-06,1155
00302,02A,611124520,0330,7704W,006389,0352,18-Dec-06,2013
00302,02A,611124520,0330,7704W,006441,0352,18-Dec-06,2203
00302,02A,611124520,0330,7704W,006442,0352,18-Dec-06,2154
00302,02A,611124520,0330,7710F,016596,0352,19-Dec-06,1330
00302,02A,611124520,0330,7802F,002718,0352,18-Dec-06,2136
00302,02A,611124520,0330,7802F,002729,0352,18-Dec-06,2138
00302,02A,611124520,0330,7802F,002770,0352,19-Dec-06,1606
00302,02A,611124520,0330,7802F,002775,0352,19-Dec-06,1606
00302,02A,611124520,0330,7802F,002781,0352,19-Dec-06,1557
00302,02A,611124520,0330,7802F,002782,0352,19-Dec-06,1605
00302,02A,611124520,0330,7802F,002784,0352,19-Dec-06,1559
00302,02A,611124520,0330,7802F,002791,0352,19-Dec-06,1606
00302,02A,611124520,0330,7802F,002794,0352,19-Dec-06,1605
00302,02A,611124520,0330,7802F,002800,0352,19-Dec-06,1605
00302,02A,611124520,0330,7802F,002803,0352,19-Dec-06,1606
00302,02A,611124520,0330,7802F,002813,0352,19-Dec-06,1556
00302,02A,611124520,0330,7808L,806715,0352,19-Dec-06,1257
00302,02A,611124520,0330,7808L,806717,0352,19-Dec-06,1256
00302,02A,611124520,0330,7808L,807519,0352,19-Dec-06,1339
00302,02A,611124520,0330,7808L,808240,0352,19-Dec-06,1352
00302,02A,611124520,0330,7808L,808241,0352,19-Dec-06,1351
00302,02A,611124520,0330,7808L,808242,0352,19-Dec-06,1344
00302,02A,611124520,0330,7808L,808243,0352,19-Dec-06,1351
00302,02A,611124520,0330,7808L,808517,0352,18-Dec-06,2138
00302,02A,611124520,0330,7808L,808518,0352,19-Dec-06,1337
00302,02A,611124520,0330,7808L,808519,0352,19-Dec-06,1337
00302,02A,611124520,0330,7808L,808521,0352,19-Dec-06,1353
00302,02A,611124520,0330,7808L,808522,0352,19-Dec-06,1338
00302,02A,611124520,0330,7808L,808523,0352,19-Dec-06,1352
00302,02A,611124520,0330,7808L,808525,0352,19-Dec-06,1328
00302,02A,611124520,0330,7808L,808587,0352,18-Dec-06,2138
00302,02A,611124520,0330,7814R,011924,0352,19-Dec-06,1353
00302,02A,611124520,0330,7814R,011931,0352,18-Dec-06,1154
00302,02A,611124520,0330,7814R,011936,0352,18-Dec-06,2138
00302,02A,611124520,0330,7814R,011951,0352,18-Dec-06,2144
00302,02A,611124520,0330,7814R,011995,0352,18-Dec-06,1153
00302,02A,611124520,0330,7814R,012445,0352,20-Dec-06,2108
00302,02A,611124520,0330,7814R,012469,0352,19-Dec-06,1138
00302,02A,611124520,0330,7814R,012473,0352,19-Dec-06,1241
00302,02A,611124520,0330,7814R,012474,0352,19-Dec-06,1559
00302,02A,611124520,0330,7814R,012509,0352,19-Dec-06,1540
00302,02A,611124520,0330,7904P,003721,0352,18-Dec-06,2047
00302,02A,611124520,0330,7904P,003723,0352,18-Dec-06,2046
00302,02A,611124520,0330,7904P,003731,0352,19-Dec-06,1254
00302,02A,611124520,0330,7904P,003742,0352,19-Dec-06,1131
00302,02A,611124520,0330,7904P,003749,0352,19-Dec-06,1126
00302,02A,611124520,0330,7904P,003751,0352,19-Dec-06,1131
00302,02A,611124520,0330,7904P,003754,0352,19-Dec-06,1130
00302,02A,611124520,0330,7904P,003760,0352,19-Dec-06,1132
00302,02A,611124520,0347,7802F,002534,0352,19-Dec-06,1352
00302,02A,611124520,0347,7802F,002546,0352,19-Dec-06,1352
00302,02A,611124520,0347,7802F,002573,0352,19-Dec-06,1352
00302,02A,611124520,0347,7802F,002592,0352,19-Dec-06,1352
00302,02A,611124520,0347,7802F,002615,0352,19-Dec-06,1352
00302,02A,611124520,0347,7802F,002714,0352,19-Dec-06,1338
00302,02A,611124520,0347,7802F,002722,0352,19-Dec-06,1338
00302,02A,611124520,0347,7802F,002727,0352,19-Dec-06,1338
00302,02A,611124520,0347,7802F,002735,0352,19-Dec-06,1329
00302,02A,611124520,0347,7804H,006382,0352,19-Dec-06,1541
00302,02A,611124520,0347,7804H,006384,0352,19-Dec-06,1610
00302,02A,611124520,0347,7804H,006396,0352,19-Dec-06,1611
00302,02A,611124520,0347,7804H,006417,0352,19-Dec-06,1540
00302,02A,611124520,0347,7804H,006425,0352,19-Dec-06,1541
00302,02A,611124520,0347,7904P,003747,0352,19-Dec-06,1131
00302,02A,611124520,0347,7904P,003752,0352,19-Dec-06,1125
00302,02A,611124520,0347,7904P,003757,0352,19-Dec-06,1125
00302,02A,611124520,0354,7114H,010957,0352,19-Dec-06,1241
00302,02A,611124520,0354,7404V,007694,0352,18-Dec-06,2154
00302,02A,611124520,0354,7404V,008128,0352,19-Dec-06,1124
00302,02A,611124520,0354,7406A,024170,0352,18-Dec-06,2147
00302,02A,611124520,0354,7406A,024174,0352,18-Dec-06,2201
00302,02A,611124520,0354,7406A,024180,0352,18-Dec-06,2147
00302,02A,611124520,0354,7406A,024185,0352,18-Dec-06,2155
00302,02A,611124520,0354,7406A,024199,0352,18-Dec-06,2203
00302,02A,611124520,0354,7704W,006285,0352,18-Dec-06,1158
00302,02A,611124520,0354,7704W,006294,0352,21-Dec-06,1756
00302,02A,611124520,0354,7704W,006296,0352,18-Dec-06,2013
00302,02A,611124520,0354,7704W,006300,0352,18-Dec-06,1158
00302,02A,611124520,0354,7704W,006301,0352,18-Dec-06,1155
00302,02A,611124520,0354,7704W,006310,0352,18-Dec-06,2013
00302,02A,611124520,0354,7704W,006318,0352,18-Dec-06,2022
00302,02A,611124520,0354,7704W,006324,0352,18-Dec-06,2047
00302,02A,611124520,0354,7704W,006332,0352,18-Dec-06,2046
00302,02A,611124520,0354,7704W,006337,0352,18-Dec-06,2046
00302,02A,611124520,0354,7704W,006342,0352,18-Dec-06,2056
00302,02A,611124520,0354,7704W,006346,0352,18-Dec-06,2056
00302,02A,611124520,0354,7704W,006348,0352,19-Dec-06,1337
00302,02A,611124520,0354,7710F,016575,0352,19-Dec-06,1339
00302,02A,611124520,0354,7802F,002523,0352,19-Dec-06,1338
00302,02A,611124520,0354,7804H,006394,0352,19-Dec-06,1541
00302,02A,611124520,0354,7804H,006405,0352,19-Dec-06,1542
00302,02A,611124520,0354,7808L,804752,0352,18-Dec-06,2153
00302,02A,611124520,0354,7808L,804753,0352,18-Dec-06,2154
00302,02A,611124520,0354,7808L,804837,0352,18-Dec-06,2202
00302,02A,611124520,0354,7808L,804838,0352,18-Dec-06,2201
00302,02A,611124520,0354,7808L,805523,0352,18-Dec-06,2202
00302,02A,611124520,0354,7808L,805524,0352,18-Dec-06,2146
00302,02A,611124520,0354,7808L,805526,0352,18-Dec-06,2203
00302,02A,611124520,0354,7808L,805528,0352,18-Dec-06,2146
00302,02A,611124520,0354,7808L,807713,0352,19-Dec-06,1353
00302,02A,611124520,0354,7814R,011926,0352,18-Dec-06,2136
00302,02A,611124520,0354,7814R,011932,0352,18-Dec-06,1157
00302,02A,611124520,0354,7814R,011939,0352,18-Dec-06,1154
00302,02A,611124520,0354,7814R,011950,0352,18-Dec-06,2146
00302,02A,611124520,0354,7814R,012029,0352,18-Dec-06,2202
00302,02A,611124520,0354,7814R,012429,0352,19-Dec-06,1559
00302,02A,611124520,0354,7814R,012437,0352,20-Dec-06,2108
00302,02A,611124520,0354,7814R,012470,0352,19-Dec-06,1225
00302,02A,611124520,0354,7814R,012485,0352,19-Dec-06,1556
00302,02A,611124520,0354,7814R,012489,0352,19-Dec-06,1242
00302,02A,611124520,0354,7814R,012539,0352,19-Dec-06,1531
00302,02A,611124520,0354,7904P,003726,0352,19-Dec-06,1256
00302,02A,611124520,0354,7904P,003767,0352,19-Dec-06,1126
00302,02A,611124520,0361,7704W,006330,0352,18-Dec-06,2046
00302,02A,611124520,0361,7704W,006344,0352,18-Dec-06,2046
00302,02A,611124520,0361,7802F,002480,0352,19-Dec-06,1338
00302,02A,611124520,0361,7802F,002716,0352,19-Dec-06,1241
00302,02A,611124520,0361,7802F,002717,0352,19-Dec-06,1256
00302,02A,611124520,0361,7802F,002720,0352,19-Dec-06,1254
00302,02A,611124520,0361,7802F,002721,0352,19-Dec-06,1242
00302,02A,611124520,0361,7802F,002724,0352,19-Dec-06,1242
00302,02A,611124520,0361,7802F,002728,0352,19-Dec-06,1242
00302,02A,611124520,0361,7802F,002732,0352,19-Dec-06,1240
00302,02A,611124520,0361,7804H,006399,0352,19-Dec-06,1542
00302,02A,611124520,0361,7804H,006504,0352,19-Dec-06,1610
00302,02A,611124520,0361,7814R,011928,0352,18-Dec-06,2146
00302,02A,611124520,0361,7814R,012070,0352,18-Dec-06,2356
00302,02A,611124520,0361,7814R,012424,0352,19-Dec-06,1610
00302,02A,611124520,0361,7814R,012450,0352,19-Dec-06,1532
00302,02A,611124520,0361,7814R,012486,0352,19-Dec-06,1532
00302,02A,611124520,0378,7704W,006345,0352,18-Dec-06,2046
00302,02A,611124520,0378,7904P,003775,0352,19-Dec-06,1612
00302,02A,611124520,0842,7404V,007821,0099,18-Dec-06,2023
00302,02A,611124520,0842,7404V,007833,0099,18-Dec-06,2023
00302,02A,611124520,0842,7404V,007844,0099,18-Dec-06,2023
00302,02A,611124520,0842,7404V,007855,0099,18-Dec-06,2012
00302,02A,611124520,0842,7404V,007857,0099,18-Dec-06,2013
00302,02A,611124520,0842,7404V,007871,0099,18-Dec-06,2023
00302,02A,611124520,0842,7404V,007877,0099,18-Dec-06,2023
00302,02A,611124520,0842,7808L,808297,0099,19-Dec-06,1557
00302,02A,611124520,0842,7814R,012601,0099,19-Dec-06,1502
00302,02A,611124520,0842,7814R,012606,0099,20-Dec-06,2111
00302,02A,611124520,0842,7814R,012621,0099,19-Dec-06,1531
00302,02A,611124520,0859,7114H,007064,0099,21-Dec-06,1642
00302,02A,611124520,0859,7114H,007069,0099,18-Dec-06,1158
00302,02A,611124520,0859,7114H,007090,0099,21-Dec-06,1643
00302,02A,611124520,0859,7404V,007779,0099,18-Dec-06,2033
00302,02A,611124520,0859,7404V,007798,0099,18-Dec-06,2022
00302,02A,611124520,0859,7404V,007801,0099,18-Dec-06,2023
00302,02A,611124520,0859,7702U,001856,0099,18-Dec-06,2012
00302,02A,611124520,0859,7704W,006366,0099,18-Dec-06,1159
00302,02A,611124520,0859,7704W,006367,0099,18-Dec-06,1159
00302,02A,611124520,0859,7704W,006373,0099,18-Dec-06,1159
00302,02A,611124520,0859,7704W,006378,0099,18-Dec-06,1158
00302,02A,611124520,0859,7704W,006383,0099,18-Dec-06,2014
00302,02A,611124520,0859,7704W,006387,0099,18-Dec-06,2012
00302,02A,611124520,0859,7704W,006396,0099,18-Dec-06,2033
00302,02A,611124520,0859,7704W,006429,0099,18-Dec-06,2033
00302,02A,611124520,0859,7704W,006438,0099,18-Dec-06,2032
00302,02A,611124520,0859,7704W,006450,0099,18-Dec-06,2031
00302,02A,611124520,0859,7704W,006456,0099,18-Dec-06,2032
00302,02A,611124520,0859,7814R,012630,0099,20-Dec-06,2129
00302,02A,611124520,0859,7904P,003788,0099,19-Dec-06,1610
00302,02A,611124520,0859,7904P,003801,0099,19-Dec-06,1610
00302,02A,611124520,0859,7904P,003805,0099,19-Dec-06,1610
00302,02A,611124520,0859,7904P,003811,0099,19-Dec-06,1610
00302,02A,611124520,0866,7802F,002857,0099,19-Dec-06,1549
00302,02A,611124520,0866,7802F,002863,0099,19-Dec-06,1549
00302,02A,611124520,0866,7802F,002865,0099,19-Dec-06,1549
00302,02A,611124520,0866,7802F,002869,0099,19-Dec-06,1548
00302,02A,611124520,0866,7802F,002891,0099,19-Dec-06,1550
00302,02A,611124520,0866,7814R,012637,0099,19-Dec-06,1550
00302,02A,611124520,0866,7814R,012638,0099,19-Dec-06,1550
00302,02A,611124520,0866,7904P,003789,0099,19-Dec-06,1558
00302,02A,611124520,0873,7114H,007092,0099,18-Dec-06,2012
00302,02A,611124520,0873,7404V,007717,0099,18-Dec-06,1158
00302,02A,611124520,0958,7808L,812755,0352,19-Dec-06,1534
00302,02A,611124520,0972,7114H,007706,0352,21-Dec-06,1631
00302,02A,611124520,0989,7406A,024620,0352,19-Dec-06,1533
00302,02A,611124520,0989,7406A,024636,0352,19-Dec-06,1534
00302,02A,611124520,866,7704W,006455,0099,18-Dec-06,2031
00302,02A,611124520,866,7704W,006458,0099,18-Dec-06,2031
00302,02A,611124520,866,7704W,006463,0099,18-Dec-06,2032
00302,02A,611124520,866,7704W,006482,0099,18-Dec-06,2033
00302,02A,611124520,866,7704W,006484,0099,18-Dec-06,1159
00302,02A,611124520,873,7704W,006457,0099,18-Dec-06,2031
00302,02A,611124520,958,7814R,012587,0352,19-Dec-06,1533
00302,02A,611124520,965,7814R,012368,0352,19-Dec-06,0350
00302,02A,611124520,965,7814R,012571,0352,19-Dec-06,1532
00302,02A,611124520,972,7814R,012439,0352,19-Dec-06,0357
00302,02A,611124520,989,7814R,012142,0352,19-Dec-06,1534
00302,02A,611124520,989,7814R,012488,0352,19-Dec-06,1533
00302,02A,611124520,989,7814R,012542,0352,19-Dec-06,1533
00302,02A,611124520,989,7814R,012555,0352,19-Dec-06,1532
00302,02A,611124520,989,7814R,012590,0352,19-Dec-06,1533
00302,02A,611124520,996,7814R,012479,0352,19-Dec-06,1547
00302,02B,611124520,0316,7114H,007003,0352,19-Dec-06,0733
00302,02B,611124520,0316,7114H,007015,0352,19-Dec-06,0808
00302,02B,611124520,0316,7114H,007016,0352,19-Dec-06,0734
00302,02B,611124520,0316,7114H,007022,0352,19-Dec-06,0733
00302,02B,611124520,0316,7114H,007027,0352,19-Dec-06,0801
00302,02B,611124520,0316,7114H,007047,0352,19-Dec-06,0523
00302,02B,611124520,0316,7114H,007518,0352,19-Dec-06,0541
00302,02B,611124520,0316,7114H,007520,0352,21-Dec-06,1725
00302,02B,611124520,0316,7114H,007555,0352,19-Dec-06,0600
00302,02B,611124520,0316,7114H,007556,0352,19-Dec-06,0724
00302,02B,611124520,0316,7114H,007559,0352,19-Dec-06,0745
00302,02B,611124520,0316,7114H,007560,0352,19-Dec-06,0723
00302,02B,611124520,0316,7114H,007566,0352,19-Dec-06,0552
00302,02B,611124520,0316,7114H,007573,0352,19-Dec-06,0550
00302,02B,611124520,0316,7114H,007574,0352,19-Dec-06,0523
00302,02B,611124520,0316,7114H,007576,0352,19-Dec-06,0724
